tweet_id,text_clean
1559099077,listening to jeff talk about twitter
1794429594,@user have a very happy birthday today. i will be attending the party tonight to celebrate and will always remember betty.
1960320160,back to br
1759312823,good morning!
1694827783,at work
1957293082,"@user that's right! i totally forgot. might not be till august, though have a great summer!!"
1679910900,just bought a new ipod.... mine died
1557554461,@user 5 shirts will probably take me the rest of the day. so wouldn't hold out much hope
1686252043,@user :o now way! me too. one step closer xx
1795223447,back from school. eating lunch and listening to jb!
1834272501,@user i love your life
1553615632,the man with the tan #asot400
1833869453,why the famous people doesnt have time chating with theirs fans ? feel sad bout it.
1827538283,@user that's a horrible picture.
1751137401,@user yeah i miss her but she will visit often and i always want an excuse to visit lv lol
1827332527,watching lifetime ricky &lt;3
1834264525,@user hahahahaah go me go me ilyyyy tooooo and u deserve that namy commnts and expect more everyday ok ilyy xx
1968395023,commiserations to naracoorte cricket club
1685770668,@user overdo is an understatement in this case. sad
1676799766,@user i'm sorry keyo
1823287243,i can't wait till jonas brothers new album comes out; so excitedd
1882352373,@user just haven't had time. we are in co for our son's wedding and have been going non-stop for the week. dh doesn't listen to david
1825883228,good morning twitter ! i'm starvinq i so need comida !
1687499761,trying to sleep. got a 4 am start too. doh.
1965295758,trying to install a vodafone internet key an an eeepc. i remember once it worked out of the box. but today it doesn't want to work
1970957111,"@user yeah, we don't need the flu again"
1694768796,school -.- i'm arrange for the design of the blog to a friend! i think it's looks good URL
1882422670,@user unfortunately my madre booked the plane ticket to philly on the 18th we'll figure something outttt&lt;3
1563659378,"some great social interactive cinema ideas coming from aftrs directors at 1st day of innovation &amp; form refreshing, even talking twitter!"
1753177748,"@user yeaa i know she is smartier then that, plus she knows the real thing is better lol"
1563672832,i thought my proposal was nearly done...then i saw my supervisor who told me a multitude of things i still need to include. damn
1833473079,"@user thanks for saying that can't tell you how much i appreciate it. believe it or not, i don't get near enough feedback."
1564854198,@user thank you. how was last night?? and yay new lens!!!!!!!!!
1791778294,i created a shelf on goodreads to sort books i decided to skip. the list is longer than my books-read-in-2009 list.
1678465859,"me and mum will go to hbp together at the premiere 15th july, yay!"
1883002583,three periods then weekend!! and work
1556267509,@user u can use my head to knock on - i know that is made of wood!
1678975745,@user ahaha yes i am the most smarticle person ever. wait shaun is first. ahaha classic nicknames :l no more bro stink
1468682175,@user vegetables.
1823510439,@user thanks very much. @user is the author and she would be happy to hear this.
1564154923,@user i don't know what worldofgoo is and i don't want to! dangerous!
1793120271,@user i still have my wren gg poster!
1751289264,@user i'm learning to
1551333755,getting some work done and going to the grille in a bit to eat lunch and get a little color! i &lt;3 sunshine.
1932520476,"finally saw star trek, it was good. had some sushi, that was good. leaving for two weeks tomorrow morning. that is sad. will miss wife"
1573398830,"@user : yeah it looks like youtube is darkening the videos. at my pc they were brighter .. and sound quality is shit, of course ;)"
1753251195,"shit. no internet in dalmatia. can not twitt! sunny hvar, riva hotel, juice, espresso, nice people, almost no wind"
1824918777,i have a varruka! i have to have horrible foot treatment now
1824934867,gets up and now is surfing on net
1826242339,@user my feet hurt. i need a massage. and now i am going back to stand some more. sigh... i work in a cafe at the stadium.
1551679256,i seem to have lost my keys. i hope they come back to me
1564279223,boring myself to death
1694413605,"damn chemistry. damn it, damn it, damn it! i want apple juice"
1957522759,"@user i'm sure it's not what you think. is this really you? i saw you couple of months back in naia,was shy to approach 4 a pic."
1686337435,@user aww thanks heaps do you have my number??
1968304981,"@user i do, but i'll have to wait until i get back to the dorms before i can access it. (terrible internet here)"
1470044754,@user yep .... asplooded from the awesomeness beam me up scotty ... beam me up right f*&amp;#ing now !!!
1692334923,@user ur joinging paula's fanclub?!?! yay!! whats ur sn gonna b? mines the same as on here lol
1695249774,totally forgot about pink radio being launched today; gonna listen to it when i finish my assignment
1827786907,.... and there's @user &amp; @user working veryyyyyy hard keeping the drunks drunken
1752473562,@user thanks and cheers back at you.
1677530294,@user is sunny am working
1558216500,@user who are you? nothin personal but i just wanna know who my friend is. thanks for followin me!
1793354542,"@user i know, i keep hearing that, i hate rainy and muggy... the 10 day forecast seems to think it will get better mid next week!"
1828052640,@user really glad you had an awesome holiday - not let you have an awesome summer xxxx
1692819163,@user that ain't right...how can you sell waffle house out like that?
1956857535,office day! why
1824067017,URL best website i've found in a while! don't comment before you see the site. can't argue with the truth.
1822606762,"cant afford to see angels and demons, so i watched it for free: URL"
1835232247,"@user minus izzie and georgie? i mean, i am not a fan of their characters but i will really miss them."
1685794490,i drank my first one for kevin.
1753956259,"@user how about a few more followers for this funny,lady momma so she can pass 500."
1563822510,@user you replied to yourself
1824749466,remember - your thoughts of today create your future. think positive thoughts on how you can accomplish anything - and you will!
1694015435,i'm still in bed and on the laptop ...yep borin !!!
1957113231,"wish i could attend e3 this year. but these small events like the nba and stanley cup finals keep getting in the way. work, work, work."
1824879077,@user try your best not to strangle the poor chap
1880884883,i still have to wait until next 4 months. arg!
1468640744,...city!
1548614288,my contacts have been bugging me all night. ugh. gonna watch csi. it's glasses day tomorrow.
1557046786,"@user im glad it made your day, me following you oh you mean britney hehe"
1565466077,@user i realized that when they played it last night when u off work if u decide to skip?
1557603045,@user because i want to show dan who is the artist? can you upload it?
1966191788,@user *hugs* still feeling poorly are you
1695475210,my last blog URL is being published on web digest weekly next issue!!
1565134875,johnny were are you... if your reading this we need help with the webbpage
1752584531,holy awesome leonard nimoy! also thought i spied george takei in there but google has proven me wrong.
1753348873,"@user hey adt, guess what. my princelple's number plate is adtï¿½000 well its not 000, i just dunno the numbers."
1793879301,oh wait....she got it...only sharing cos you're the one i share best with... dreamer is lost without you...
1572938488,"@user yeah me too i like illustrating, but i'm slow! it'll take me a couple of hours to do something a real artist does in minutes."
1963213138,"@user we had a local pet store get shut down last for something like that....it's horrible, what some animals go through."
1750948389,anyonethere i need someone to talk to ?: hi anyone around...feeling low URL
1967453565,#myweakness my kindness
1824515026,today is 'walk the wight' raising money for the hospice every year. very close to my heart &amp; i can't do it today my 7 year old is though!
1932586215,@user i was joking! sheesh. lol. is he online even?
1754574590,is obviously not studying URL
1754956141,going back to school tonight
1966274755,@user sorry bro that's rough.
1557858656,"was skeptical of someone, so i gave him a chance to prove himself today and i'm happy he passed it, but there's still a long way to go"
1883657296,@user i love how u put a smiley face after studying for polisci. good luck! ur on summer already
1556188009,@user you're really into the us armed forces! lol though i didn't see any army posters
1751288583,@user you've been featured on #ykyat URL
1759654137,@user sorry i did n't get to respond earlier. bt link...too big for me
1689008336,@user okay... great! sorry a lil tired today..
1565362381,"if all goes well today, i'll be packing on friday."
1828064826,@user i like take that. just cos it reminds me of richard hammond on the morrisons adverts x
1824806936,really not feeling well today.
1828045664,@user xxxxxxx big hug for your baby
1967534844,@user whats up?
1793496641,an year older
1692630226,"@user grape currently haha...i had a box with three different flavors, but i'm eating the last one"
1827446076,"@user nopee, the security people were laughin."
1695108076,goodbye long hair. make way for kinda shorter hair!
1696171844,my stomach is such a problem.
1969258351,according to the quiz on facebook im depressed def true now i wish i knew what to fucking do.
1678546122,leaving our beach house!
1794059740,@user wow! i didn't even know that was possible what speed were you driving when you got the tickets?
1694190552,"@user read the title but couldn't read the article, would make me too sad!!"
1835532748,@user hey how was your weekend?
1832580598,i want to bring a new sound to the world something different to love and respect ye diggg
1693116878,i love you. and i'm glad you know it now goodnight all &lt;3
1694879525,laura when ur up call me
1964325219,"damn, my photo is gone!"
1557556667,rove rove rove rove rove i love arj
1558849837,@user congrats! does this mean you have no more daughters left to marry off?
1966606546,omg june 12 is gradgeuation and the movie up and the fromal the last dance!! i want to bring ricky but hes too old to go
1965077764,"@user i think that's pretty awesome. i could quote lotr:rotk for one summer, but now i can't anymore."
1559517318,@user septum and you are coming
1753905153,going to watch boy in the striped pj's hope i don't cry
1968295491,"home from work, headed to bed shortly. i have to work another double day tomorrow starting at 7am."
1680705226,i ws thinking ...hmmmm . i wnt to plan something big muahahaha
1770747274,@user you should come back then
1676657160,oh how i lovely boyfriend to bad he's gone imma get some chocolate chapstick then go he.
1770749884,@user and i'll bet that's what you say to all the girls.
1555812566,tonight proves the need for a laptop.
1677874328,"since brian moved out i've been staying up later enjoying my house, but 'lil bry bry still gets up at the crack of the crack. ugh!"
1678360068,it's robbie williams time ^^^ listening angels -and through it all she offers me protection (music) i officially n deffo love this song!
1677034853,@user nothin' much. just here listenin' to music. what's up?
1679836677,i was just informed by my son that he will most definitely not be walking across the stage for his college graduation..i am devastated..
1555906484,@user you are my happy place
1676537581,hiya peeps im bak fom the dance
1565397198,heya i am online now...check my web to chat with me
1793526391,@user i went to mcauley with miriam
1551512185,"@user maybe that is why @user isn't replying. would be a shame if it is true though, he is good."
1692211678,"ok seriously, is it hot in the rwc or is it just my fever talking? sitting in front of the fan and i'm still clammy"
1686020517,packed and nearly ready to leave the toon
1563556816,is sitting around doing nothing. i miss landon though. sigh... . i beat @user at poker! oh yah!
1969905426,"twitter twitter, sun is shining and i'm headin t work"
1825532215,"@user @user oh i just googled them, they're like the jonas bros lol... i'll catch up soon"
1969096928,i'm not posting pics because for some reason my phone won't connect to the internet. sorry!
1794741383,@user that's even more exciting!! have any plans to celebrate?
1753854399,just woke up and catching up on the nightly tweets!!
1695106383,"@user you're one very talented singer, dancer and actress. love your songs. i look forward to your next album. cheers from the east!"
1760212672,went to senior ball last night. lots of fun
1833344839,@user lol so u play with her and not me!?!
1676806839,watching spongebob on mtv
1960577807,@user ugh i hate queueing
1556093364,@user hey amy! i found you on *twitter* congrats on your acceptance letter! lol!
1694255988,trying to save money for an ipod touch!
1833443893,"bad cold.. couldn't work at all.. you know what, i got a good reason today for not working !!"
1678693152,10 miles feels like one after running 20 and 18 the last two weeks!woot 26.2 here i come!
1553675711,@user oh no!!!
1794998336,@user haha wow. im scared. i can totally imagine it though. hahaha
1827784828,feels a little bored and is missing all these wonderful cp tweets already talking about suffering from withdrawal symptoms *lol*
1686028395,"on that note, i'll be back may 30 for the see jane run half-marathon in alameda. can't wait to see everyone in sf!! i miss you guys"
1677134883,@user correlation is good enough for me
1823767170,@user not tonight but normally yes
1548811851,@user welcome to twittland ms. oprah so good to beable to twitt you ;)
1827193369,@user i agree... it's no fun without them
1961079455,@user are you guys gonna get the metal detector from the brickmans? i saw chad ask davey on fb. sorry 'bout your ring
1833279392,goodnight extremely tiring weekend... i'll miss yooh!
1468179862,"right people, im back. 12hrs of mind numbing it work ahead... y'all better bring it!"
1563680658,@user they're going on an asian tour next year so maybe i could go to one of the concerts
1693119699,that 70s show w. johnny... headaches suck
1827503256,@user i shoulda
1834359253,@user mine has crashed 3 times now and i've only had it 10 mind are you going to be able to upload pics soon?
1796902111,what am i gonna do til lost comes back in 2010?! omg. i need to know what happened! i know what i'll do. i'll ready everything on darkufo
1794188514,@user great idea about adding shredded carrot and crushed fennel to a sprout salad! sounds delicious!
1685387688,"@user hey jared, saw the videos u guys up loaded on myspace, all i can say is job well done u guys are awesome! love u"
1754061248,"more tennis today, definitely not just another sunday"
1970953066,"@user uhh, i dont remember na talaga :|"
1678194069,"hi my friends, i should be cleaning up, but just wanted to see how everyone is"
1833647015,@user robby i think you need a armenian girl
1759730795,"@user to me, that sounds like what a perfect moment in time is."
1467942658,going to sound vain... but running out of my fav lip gloss
1694398835,"have had 3 strange followers in a row - all blocked! beware @user , @user and @user last one suspended by twitter."
1834177383,morning tweet to the world from the no. 18 bus to paddington. why when i dress for the sun does it always seem to rain?
1558765284,awake! and working on my website! stay tuned!
1687203631,@user i must confess i rather let the side down there
1834634169,@user lol yes. it seemed appropriate. people mention when they suit as opposed to the former
1835312171,@user just commented your post - i liked that entry
1548913824,bryson and alicia...photoshop is fun URL
1881107789,very sad because its stay-home friday.
1827477664,"well, i had an interesting night last night. how about you?"
1564544128,my eyes are swelled again...
1836298391,thankful that myspace classifieds is free...
1557730230,is off to brunch @ le petit dejeuner
1694162915,didn't think it would happen again but it is?!
1793827950,"coffee free, nearly tweet free but not torrent free day"
1968730394,ive woken up with a really hurty eye its sore..
1827065890,prettty cold out today dying my hair today? text mee.
1468227345,blimmin' heck i'm slightly tired! and i still didn't see no otalia
1692410833,@user thanks i will keep trying!
1835353843,@user awesome that would be the most fantastic thing to be able to do
1564481788,1 hour of sleep the whole night..time to set up the a/c! back to school
1835725574,in home stretch for 1/2 marathon on sunday! hope my blister heals
1754466479,just found out my site is down. we have to migrate to a new server. it should be back up by tuesday.
1677926238,i am home
1793775763,good one &quot;sponsors of tomorrow&quot; URL
1573456384,olp i forgot about this!!! just got back from a great vacation... back to the books
1961908764,"now im in the work , i miss my home, any news?"
1677874075,"found my dream caaar hehe, finally!!!"
1834324639,omg! the new hannah montana episode is sooo sweeet i love loliver
1970096703,w/o you my sun doesn't shine.
1564955798,was lazing in the sun... now lunch is over bad times
1553575353,i get to wear a skirt again tonight! yay! my wonderful pants are dirty
1827608239,@user last nite was strait* nuts... fiiiiiiiiiiiit* thanks thanks thanks again!! hustle @ work and imma hustle! then well mingle
1677721749,its too early to be awake on a saturday
1834596320,shoopid security! its not like we're gonna kidnap the kid! lol. we're nice people
1551490098,stuck at work on this gorgeous day
1678752556,@user i've been scared of sam lately jimmy ate like dean..
1791736065,dunzo with the uniform fitting...lost several girls. sad for coach calderon
1467918552,gotta do my cooking assignment its too hard
1824788194,"@user he loves the responses he gets, us all tweeting saying we want to be there with them! have a nice day honey xxxxxx"
1559255971,i miss lindylove. i feel like i haven't seen her in a century. tear.
1564056000,"today i received a package from @user . it was awesome, and demonstrates not only her loveliness, but also her keen mind."
1960809431,@user shitttttt
1956730065,scared to fall asleep
1753310243,"had cold rock, choc mint+bubblegum+cookie+flake+nerds= yum!!!! xd . had a fun day."
1956797390,why do roaches exist
1967355343,oh man! harvey danger is done. as of yesterday
1963144768,"so, again, who wants to loan me some money? anyone? no damn economy -kicks it-"
1834707024,credit cards have just arrived
1828074842,@user @user wishing you all the happiness on your anniversary xxx
1966984765,i fell off my bike in front of a bunch of grad students. my ego hurts
1835398993,watching movies back to back i'm dying of boredom this sucks! i need popsicles it's getting hotter &amp; my mom won't turn on the a/c
1691344816,my little tweets have been pretty silent today. hope everything is ok.
1932559112,@user @user you both can have them. they make my back hurt.
1468391684,can't sleep bc i drank a diet coke @ 9pm....sucks bc i have to wake up at 5:30am
1823571455,@user loved this comment: whatï¿½s the point of wolframalpha if 'possibly' the majority of time itï¿½ll be redirecting to google?
1573617785,") @user without &quot;e&quot; , from @user , good thinking"
1677747798,"@user /eerie,how olds tha building?whats it used 4?dyu mind me askn qs or wud u prefer2 just post ur updates &amp; get on with it? suz"
1968868612,@user why are you sad?
1835974988,getting ready for my mani/pedi
1554496854,heading out to the valley...weapon of choice? nikon d90
1686903979,@user wait! you cooked?
1557568213,@user wheeey i like it are you living in manc now?x
1468675921,@user oh poor thing i used ot love squeezing out the pus when i was a vet nurse. kinda gross really...
1759576164,at work on mother's day
1834074063,bummed i can't watch the new dane cook isolated incident premier... no cable...
1794812355,"supersonic flight speed color correcting today, i can do this. man, i'm so behind on blog readings"
1960818690,i hate not being able to twitterize on my cell phone oh well
1696133453,@user you're a big damn deal!!!!!!! have fun
1794131939,i'm not going to school today!!! because of my stupid tooth! it still hurts a little...
1754352949,great afternoon with my besties bowling was funny :p
1827609982,@user argentina brazil!!! bla bla =( im from mexico but i cant wait
1968342895,"headed to bed. hopefully i can actually sleep this time. if not, lunesta here i come!"
1823931924,@user stop excluding me.
1834941755,testing something...
1936055647,riding bike....got to work off the cheesecake!
1468883973,"@user yeah they headline saturday, saw 'em last year at v. gossip fri and jamie t sunday. yay no-one clashes with arctics or kol"
1827812518,@user 4 pm!!!! the lakers play 330. we'll watch it there. haha.
1962906234,@user i am a child of the digital age i use twitter to ask such questions do not bring logic into this
1556894042,"off to church at st marks, anyone in canberra houdl come down and join. it always good fun"
1882948517,@user i can't see you
1695545553,@user thankfully it's just a really bad sinus infection. they're just watching out for me since i've traveled recently. thanks though
1833795776,@user that's not good... hope you feel better soon
1678517215,@user i got laid of a couple of weeks ago
1966073230,@user signin autographs would be boring i think! get wasted 2nite! have fun! i'm stuck at work
1558450181,making a list and hopefully getting things done today!
1565046707,cooper finally got to the baby birds this morning. at least they were able to fly URL
1823819645,i loved seeing u 2 ash! i hope we can do it again soon! i love u goodnight
1693378203,"morning all, its bank holiday monday in the uk at least, the rest of europe is back to work, strange people the brits, moving labour day"
1686218009,"going to get dressed, maybe go take some sun and then meeting my old neighbour and her son"
1956934948,i am not tired at all i need to go to sleep
1836416077,@user haha! that was your sugar daddy!
1564236594,"@user good luck with the move, am so pleased you and rach decided to stay in york"
1686446723,@user sorted now
1556509231,i had a wonderful time on stage tonight. going to dinner with my love.
1968115220,last jay leno on the tonight show. sad.
1881377970,"@user you got me going there! have a fun day today, and a good wedding on sunday- though not yours"
1835541812,&quot;when the time is right - we can make super babies...&quot; why don't i write shit like this? tune of the day.
1793289394,@user yep - the software looks great - i'm going to do some workshops with some kids and see how they learn - pbl style
1759956140,laying on the couch watching grey's from last week - missing my roomates
1834351414,"@user luckily for you, you only have 2 more classes... i on the other hand have 4"
1469293534,wonders why i always don't have a signal? i'm using globe URL
1565361922,@user is that nora?
1557979819,@user u make our twitter pages much more fun lol keep uploading this crazy pics!!!
1686775067,doing my homework
1573865387,"tonight i have to head back to california, away from the woman i love so much. memories will have to tide me over until i'm here again"
1823011809,with broooke
1755405693,its 9am here. no public bathrooms open until 11am. bah!
1563555628,"@user good to see ya on here, and good choice on the username"
1883119836,"@user lol yea i used that too once for my wisdom tooth, be careful not to bite your tongue though! that happened to me"
1685711893,"@user i didn't think you were behind the times, just so busy you had no time"
1835103766,hi @user no worries at all.
1827610655,@user awww i would be honored to follow your british friends!
1825799944,@user danny i love you! hahah your amazinggg!
1468518185,have to work on homework tmrw...
1548636887,@user grr....i was indoors in teh smelly hospital
1836518966,it doesn't feel like monday @user @user @user @user @user @user @user ... ? URL
1824614205,just saw this sick dog. i really feel bad i can't help him. kawawa naman sya
1751176391,had a little romantic date with suzy in uptown
1573717733,@user grats dude welcome
1686754083,"@user followw, wana ask you something pretty.lol x"
1469292114,@user more like he gets to sleep with you!!!! you guys are awesome
1686591270,@user thats a shame will we be getting someone else to replace him then or will the some bands get longer set times or something?
1677277638,@user champ? i like that...lol
1677643834,tomorow will be the first time in a long time that i dont have to go to work
1795133503,oh there! already done uploading! wooh. 10:13 pm ryt now and still not yet sleepy. doin' fs ryt now
1754877985,me bebe leading the a boy
1677891732,"g'morning, tweople!"
1793698092,i have an hour before i should leave to walk to work and i am at a loss as to how to spend it. option paralysis
1754242155,@user happy mother's day mo! i hope u have a wonderful &amp; blessed day.
1676708149,will work on my notes again.... (tears) URL
1827953019,family photoshoot then @user 's graduation party
1675826741,i see you ffers have been busy eh? thanks for all your recommendations ---&gt; i will pay them forward!!
1834419888,@user i know! yeah jillys would be good. britney will be awesome too. the tickets have been dispatched! x
1691785485,@user i am sure your non breastfed baby will be smart irregardless i didn't get an mba and my mom breastfed me
1836067706,seeing the celtics lose night made my weekend even better except for rafa losing to federer he's still #1!
1694102274,dammit...!! leave me alone!! im starting to hate her now...
1881745048,ready to get rollin!! kinda shitty seats tho!
1755829195,is enjoying time with my mom this morning. last night was crazy...my dog was sick the whole night
1936076207,@user i love u. sorry...
1754137308,@user oh yes...ma is blessed met so 'n malletjie dogter soos ek love you very much.
1760313277,@user o ............ and welcome to twitter ..... hope my baby is doing good i miss my baby
1685678590,"@user hey , do my friend @user a fave and add her , she needs some blip.fm love ; newbie on blip but i'll vouch 4 her"
1558477046,just woke up in sb next to some girl..... elaine????
1685406787,@user @user i'm way behind u guys 2knight. wish i had a computer 2 tweet on!
1679977027,@user sorry to hear that the 'fans' are being crazy...it's scary to think of the lengths some people will go to
1573650012,@user well make them smaller in photoshop or a similar prog
1694258095,@user oh ok thanks
1754792932,happy mother's day to all the lovely ladies of the @user
1753826565,i hate when people tell me dreams can't come true...
1677134088,"great day wish it wouldnt end though. ohwelll, goood night twittt heads. ;) be safe with your fridaynight/saturday earlymrng."
1564261140,go to class right now
1468599110,where is my phone &amp; good foods? aaaaaaaaah
1564625156,watching south park the movie
1676309605,sitting on my bed. feeling sick
1550682858,@user i'm fine thanks for asking
1827008960,@user the alpha site is dead and the other site can only handle 3 users. good idea though!
1826176491,"@user the house never smelled like chicken, fyi. it was just that old crinkle cut french fry on the stairs"
1677031957,i had a dream about u....u said u were ok &amp; 2 let go that i did everything that i could to help. i'll always have a place in my heart 4 u
1827658218,"@user omg rihanna amazin me u and cacks (y) ano, tbh anything is danday with me"
1825101440,have to go and type now. see ya later.
1694196147,@user no...im up tooo cant sleep
1968939376,i hate being in my house without my hubby!
1695607234,arrrg. tiff had a super bad night. we're at the er getting her checked on.
1693352230,@user ha okay sounds good we can help each other pick out clothes that we find fashionably appealing
1971036730,"the chasing season is non-existent so far anybody going to pierre, sd 2day 4 possible superecells? 2far 2day. 14hrs away."
1755573638,@user aha im moving you up in my friends on crappy bebo
1559613526,playing with garageband
1755206108,carnival cruise exceeded expectations. the disembarking process is not-so-great. been standing in a hall 2 hours waiting to get off.
1834848636,@user ; the others get a head start because they learnt the fast methods from mr k last year.
1753549921,@user happy happy bday baby girl. love ya!!!! hope you get everything you want
1932335961,holy shit! just woke up gasping for air. most realistic nightmare in a while. my heart is pounding out of my chest; i may just cry
1559388433,"i get to see @user tonight! oh, and cobra starship and fall out boy"
1679348676,aww little baby freya is soooo cute!! what a little sweetheart
1956030419,just finished a playthrough of portal. missed 7 cameras of 33 total. damn
1694790596,english homework
1554108106,hi twitter! i haven't forgotten about you. it's 11 pm here and i've been busy with wedding plans and school.
1795178110,@user that was little salesy. i hope it wont be considered spam... lol
1686387387,another day in the rain.....
1968829802,i think #davidarchuleta's band members should twitter.they'd be really funny! missing them.
1833944011,"sofia dropped off at nursery, now off to the chemist to get something for this throat infection"
1686260186,"dumb ass excuse for a woman reversed into my car today, bumper needs replacing and the bitch has no insurance. grrrrr"
1548694636,@user can't find them in my rhapsody mayhap you can share sometime?
1794544621,"@user for the love of all that is decent, i hope he did not"
1553891487,@user i wanna have twitterrrific....
1752908724,@user how come no reply back tila?
1686201949,"my to-do list :- eatlunch, haveanap , studybiology, grabasnack, updatemytwitter, wish you all goodnight, godream, wakeupthenextday"
1965928263,"@user i wanna a picture with u, in the hotel the security didn't allow me it's so sad, i don't even know when i'm gonna see u again"
1834841267,"@user thanks. just knowing you're there &amp; thinking of us is enough oh, unless you wanna lend me $5k ;) just kidding!"
1835299975,has broken his zip on his favourite hooodie not a happy bunny
1573865057,@user - the infected could push a generator infront of the elevator door on the nomercy level - getting you stuck in the lift
1825533697,@user oh dear me was that friday? let me know how good a&amp;d is though! 8)
1687435261,this is so cute...i can't believe it.
1882106495,"working from home, tending to cat who is ready for journey over the rainbow bridge #fb"
1753742755,@user whens the sway sway winner announced?
1677959698,@user you saw milk!!!! lucky bum! i want to see it now!
1468937536,@user no poor people in monte carlo. it's illegal
1824578613,@user hell.yes!!!! tonight rocked. i will probably not be at yoga in 4 hours
1881027545,"as fun as it seemed at first to have the room to myself all weekend, i am in need of a hug already awoooo."
1759728526,"congrats to michelle, christa, jinni, alyssa, ashley, jenn, nicole, nikki, danielle and all the other new moms and moms-to-be"
1962815836,@user are you shattered after that long week? thats a pity about tomorrow night
1971185623,aww watching the last episode with my mommy! of jay leno
1834165683,ok everyone have a great night be on in the morning @user @user xoxoxo night luv u
1827855374,@user i didn't get to see much of the airport. i landed in e. my gate was c12. URL
1753312496,"thnkn bout yesterday..best day ever!&amp; 2day virtus vs treviso at da futurshow..hard game,gotta win! forza ragazzi!!!"
1754140192,let's go band practice
1468100520,@user check out our site for long distance relationship support! URL
1827740452,the lawn is so high. i dont have the strength but i must mow it. later.
1694979758,"i am soooo bored revising for my spanish exam tomorrow! 9:30 in the morning, il still be half asleep! haha"
1692887184,@user aww man!! that would be fun!! im sooo behind in design i dont know what im gonna do oopsy
1685464614,@user like what?
1694414346,@user lol ~ i wish just my insomnia. it's 5:30am. taking a bath to try to relax. sorry your dad didnt get released today
1469616786,just signed up and looking for followers.
1686345045,torres not in squad thanks to injury
1559872964,i only got 9 hour this week for work!
1827845564,"@user hehe x ?eah, later on the? are&lt;3"
1692287287,"harry potter exhibit in chicago was off the hook!! no photos allowed, though."
1563621115,so many challenges... but i dont want to worry...
1677409085,@user awwww yeah... i can't see straight anymore! good thing i'm a feel typist...otherwise you'd have complete gibberish!
1687466186,come to the conclusion that rk could have been possibly kissing and smoking cigs. i think our dear ab exagerates a bit.
1469368873,ish now home
1755019319,@user i have no notes on my poems
1754628399,"#sanctuarysunday yeah bigfoot's second, but nubbins come first and dang so is the mermaid.....crap!!!!"
1685183216,media homework
1686185917,"oh, and still in a state of total bliss with regard to my ankles which are healing up nicely!"
1964041683,graduation next sunday.. im going to miss my class
1834290590,@user i am lost. please help me find a good home.
1825103576,just got back from a great night in london
1676955347,yayyz we got yearbooks today! mwahaha.
1557394133,kill me please -.- ...oh crap school tommorow
1565608428,word is constantly crashing on me cant select text with a mouse but can with my keyboard guess i am goign to have to reinstall - sigh
1565011045,is wanting to put this new camera to use! so. maybe i will go drive somewhere fun. it's crappy looking out oh - and has no friends
1834252392,"@user go, stay, couldn't care less (seinfeld lol) don't let me be a bad influence or tweetfluence"
1553677315,@user see you tomorrow take care
1680838731,it's doesn't look good for my oven today
1882500765,"@user it's london expo on saturday, i have to go to lend somebody a wig and take notes for my magazine article. sunday i am working."
1964162846,"@user re: swa &amp; pets - good news for owners, bad news for people w/ allergies who needed to fly for less $$. sad for many i know."
1754628834,@user hows it going? enjoying the bw? the weather amazing here! i bought a funky hat
1553584954,@user pfft school is koo. i'm ranked 2nd in my experimental psychology class lol heeey do u have time to peep a track?
1678290823,my new car - URL
1794912150,@user danny rocks.. don't like adam too!
1564506108,awake going to take a showerr
1677976742,"is working on a cup of joe and what to work on today! clean, clean, clean is the name of this game URL"
1834385860,@user oh no! hope it can be fixed!
1834718552,"@user front seat, top deck - the best place to be on a london bus!"
1770684568,our love could tell stories. aww
1827794611,@user hey juli wie gehts dir?
1557205378,oh: o man im ballin at this fresh prince series finale URL
1687305736,@user oi why does it say pugface meany! hehe so get your ass in gear!!!
1693111619,"@user i know, i'm being super lola status right now lol"
1834706846,why is it everytime i tidy ma room it only lasts a day an then gettin messy again i have doin choresss
1469847266,i havent been home since xmas break. lm a lil homesick faith.hope.love
1961532770,@user the portuguese national library could use it also. right now they seem to be in a ca. 1995 web. example URL
1795651619,@user not so good been hating the past 2 weeks actually
1828038771,"@user the last thing i wanted to do was upset you this weekend, so im sorry if i did."
1753469225,interview went ok i think. don't find out until next week if i get the house tho
1751214724,@user please bring @user to your show
1685000336,i can't you're far away! and i don't have gas. and i work from 10 to 6. i am sending you my love and i hope stupid doctors find out w ...
1936095912,@user bastards
1692709763,i did not do too well on my test.
1691233992,&quot;the only thing stopping me from becoming a serial killer is my distate for manual labor.&quot; love this quote.
1957451625,it's so hard to settle on a name
1694455821,"@user munch away, my dear watson, munch away"
1961125914,"gee i'm totally hatin' this , like for real ! i mean like, duh ! i've studied enough, and all that i need is refreshing tonite ! hard ?"
1794455834,being a localite is such a disadvantage. you don't have life at all. screwed up in this travel
1753615512,14 days until boyzone
1835670997,got my holga 135bc in the post today!
1555847119,ok... this has been one for the books... drove the car through a ditch at 70 mph... but i'm home and alive.
1754097229,"@user ah, well that's the question"
1558471958,@user @user but you guys are going to miss @user on thu 23rd @ commodore nth sydney
1554138530,it's funny how easily coursework tires me out. i've done about a page and i'm exhausted! oh my poor grazed ipod... nan night x
1753730963,omg tis 11 why am i up sooo early gonna draw instead xd
1557135966,@user you're sooo funny mimi! i love you! (yes i'm up but it's 10 am here in tunisia soooo...) lol have a blessed day!
1686089114,@user it's a war isn't it ..... man vs. nature
